,Prov,Con_ACT,Sex,Age,Measure,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39
2227,QC,Yes,F,18-19,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,QC,Yes,F,18-19,events,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,QC,Yes,F,18-19,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,QC,Yes,F,20-24,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,
2231,QC,Yes,F,20-24,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,QC,Yes,F,20-24,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
2233,QC,Yes,F,25-29,Tx,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2234,QC,Yes,F,25-29,events,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,QC,Yes,F,25-29,censored,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,QC,Yes,F,35-39,Tx,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,
2237,QC,Yes,F,35-39,events,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,QC,Yes,F,35-39,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
2239,QC,Yes,F,40-44,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
2240,QC,Yes,F,40-44,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,QC,Yes,F,40-44,censored,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
2242,QC,Yes,F,45-49,Tx,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,
2243,QC,Yes,F,45-49,events,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
2244,QC,Yes,F,45-49,censored,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
2245,QC,Yes,F,50-54,Tx,8.0,8.0,8.0,7.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2246,QC,Yes,F,50-54,events,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2247,QC,Yes,F,50-54,censored,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
2248,QC,Yes,F,55-59,Tx,5.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,
2249,QC,Yes,F,55-59,events,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2250,QC,Yes,F,55-59,censored,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,
2251,QC,Yes,F,60-64,Tx,7.0,7.0,7.0,7.0,6.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,
2252,QC,Yes,F,60-64,events,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2253,QC,Yes,F,60-64,censored,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
2254,QC,Yes,F,65+,Tx,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2255,QC,Yes,F,65+,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,QC,Yes,F,65+,censored,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2260,QC,Yes,M,35-39,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
2261,QC,Yes,M,35-39,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
2262,QC,Yes,M,35-39,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2263,QC,Yes,M,40-44,Tx,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,
2264,QC,Yes,M,40-44,events,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
2265,QC,Yes,M,40-44,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,QC,Yes,M,45-49,Tx,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
2267,QC,Yes,M,45-49,events,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2268,QC,Yes,M,45-49,censored,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2269,QC,Yes,M,50-54,Tx,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,
2270,QC,Yes,M,50-54,events,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
2271,QC,Yes,M,50-54,censored,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
2272,QC,Yes,M,55-59,Tx,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,
2273,QC,Yes,M,55-59,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2274,QC,Yes,M,55-59,censored,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,
2275,QC,Yes,M,60-64,Tx,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,
2276,QC,Yes,M,60-64,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2277,QC,Yes,M,60-64,censored,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,
2278,QC,Yes,M,65+,Tx,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,QC,Yes,M,65+,events,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,QC,Yes,M,65+,censored,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,UNKWN,No,F,35-39,Tx,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,UNKWN,No,F,35-39,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,UNKWN,No,F,35-39,censored,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,UNKWN,No,F,60-64,Tx,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,UNKWN,No,F,60-64,events,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,UNKWN,No,F,60-64,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,UNKWN,No,F,65+,Tx,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,UNKWN,No,F,65+,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,UNKWN,No,F,65+,censored,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,UNKWN,No,M,25-29,Tx,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,UNKWN,No,M,25-29,events,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,UNKWN,No,M,25-29,censored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,UNKWN,No,M,45-49,Tx,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,UNKWN,No,M,45-49,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,UNKWN,No,M,45-49,censored,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,UNKWN,Yes,F,50-54,Tx,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,UNKWN,Yes,F,50-54,events,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,UNKWN,Yes,F,50-54,censored,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
